USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
rajasurya         1028 103.3  2.5 537460288 209712   ??  R    11:35AM  61:49.93 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
rajasurya        22661   0.0  0.1 436630224   4752   ??  S     5:53PM   0:00.09 /Applications/Docker.app/Contents/Resources/cli-plugins/docker-sandbox daemon start
rajasurya        22654   0.0  0.1 436812144  10784   ??  S     5:53PM   0:01.62 /Applications/Docker.app/Contents/MacOS/com.docker.virtualization --kernel /Applications/Docker.app/Contents/Resources/linuxkit/kernel --cmdline init=/initd loglevel=1 root=/dev/vdb rootfstype=erofs ro vsyscall=emulate panic=0 eth0.dhcp eth1.dhcp linuxkit.unified_cgroup_hierarchy=1 console=hvc0   virtio_net.disable_csum=1 vpnkit.connect=connect://2/1999 --boot /Applications/Docker.app/Contents/Resources/linuxkit/desktop.img --disk /Users/rajasurya/Library/Containers/com.docker.docker/Data/vms/0/data/Docker.raw --networkType gvisor --cpus 4 --memoryMiB 2048 --console-log /Users/rajasurya/Library/Containers/com.docker.docker/Data/log/vm/console.log --watchdog --virtiofs /Users --virtiofs /Volumes --virtiofs /private --virtiofs /tmp --virtiofs /var/folders --rosetta
rajasurya        22653   0.0  0.6 1890870688  49488   ??  S     5:53PM   0:30.58 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/MacOS/Docker Desktop --reason=open-tray --analytics-enabled=true --name=dashboard
rajasurya        22652   0.0  0.1 411621408   6032   ??  S     5:53PM   0:01.59 /Applications/Docker.app/Contents/MacOS/com.docker.build --log-no-timestamp
rajasurya        21884   0.0  0.1 436815200   9536   ??  S     5:53PM   0:01.74 /Applications/Docker.app/Contents/MacOS/com.docker.backend fork
rajasurya        21880   0.0  0.1 436830848  12384   ??  S     5:53PM   0:10.30 /Applications/Docker.app/Contents/MacOS/com.docker.backend
rajasurya        17052   0.0  0.4 1949191840  36880   ??  S     5:45PM   0:35.81 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1700 --launch-time-ticks=14203306358 --shared-files --metrics-shmem-handle=1752395122,r,17996809245918055733,10761110826525726752,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710579283014794 --seatbelt-client=336
_netbios         16306   0.0  0.0 435342048   3264   ??  SNs   5:44PM   0:03.14 /usr/sbin/netbiosd
rajasurya        11721   0.0  0.1 435373456   7536   ??  S     4:19PM   0:02.70 /usr/libexec/searchpartyuseragent
root             11540   0.0  0.0 435340064   3216   ??  Ss    4:19PM   0:06.74 /System/Library/CoreServices/TimeMachine/backupd-helper -launchd
rajasurya        11290   0.0  0.1 435515072   4256   ??  S     4:18PM   0:00.97 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
rajasurya        11182   0.0  0.1 435346928   6144   ??  S     4:18PM   0:02.23 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
rajasurya        11099   0.0  0.1 435351232   6848   ??  S     4:18PM   0:18.91 /usr/libexec/pkd
rajasurya        11073   0.0  0.1 435359856   5408   ??  S     4:18PM   0:07.81 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
rajasurya        10671   0.0  0.4 1949198192  36240   ??  S     4:17PM   0:46.56 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1637 --launch-time-ticks=13503214716 --shared-files --metrics-shmem-handle=1752395122,r,14762287876142381676,46654699517676490,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710520249378307 --seatbelt-client=326
rajasurya         6258   0.0  0.8 1949259664  63600   ??  S     4:09PM   1:14.87 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1562 --launch-time-ticks=13028231079 --shared-files --metrics-shmem-handle=1752395122,r,12628551319751024579,111682405230234984,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710449971239632 --seatbelt-client=340
rajasurya         3566   0.0  0.6 1949199264  52848   ??  S     4:05PM   0:44.48 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1525 --launch-time-ticks=12744924110 --shared-files --metrics-shmem-handle=1752395122,r,11882325007420473288,8329384925390325214,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710415300691219 --seatbelt-client=246
rajasurya         2352   0.0  0.1 435351728   5776   ??  S     4:02PM   0:07.90 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
rajasurya        97182   0.0  0.0 435340528   3088   ??  Ss    3:54PM   0:00.39 /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/Contents/MacOS/intents_helper
root             96226   0.0  0.0 435305088   1520   ??  Ss    3:53PM   0:03.51 /usr/libexec/sysmond
rajasurya        94338   0.0  0.1 435425504   4592   ??  S     3:50PM   0:02.72 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
root             93960   0.0  0.1 435349664   5776   ??  Ss    3:49PM   0:04.07 /usr/libexec/wifip2pd
rajasurya        93299   0.0  0.1 435359936   5776   ??  S     3:48PM   0:03.48 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
root             93298   0.0  0.0 435357728   2752   ??  Ss    3:48PM   0:03.93 /usr/libexec/sandboxd
rajasurya        93292   0.0  0.1 435362528   5824   ??  S     3:48PM   0:06.28 /usr/libexec/knowledge-agent
root             93272   0.0  0.1 435368944   5552   ??  Ss    3:48PM   0:12.60 /usr/libexec/coreduetd
root             93094   0.0  0.0 435343840   3296   ??  Ss    3:48PM   0:01.35 /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
rajasurya        93089   0.0  0.1 435362976   4800   ??  S     3:48PM   0:34.86 /System/Library/Frameworks/Contacts.framework/Support/contactsd
rajasurya        92842   0.0  0.1 435345088   4432   ??  S     3:48PM   0:02.09 /System/Library/CoreServices/audioaccessoryd
rajasurya        92780   0.0  0.1 410829056   7168 s003  S+    3:48PM   0:10.58 /Users/rajasurya/Documents/Turocrates.ai/TuroEducate/frontend/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.21.5 --ping
rajasurya        92777   0.0  0.1 456993248  11568 s003  S+    3:48PM   0:36.74 node /Users/rajasurya/Documents/Turocrates.ai/TuroEducate/frontend/node_modules/.bin/vite
rajasurya        92722   0.0  0.1 435862064   6096 s003  S+    3:48PM   0:00.34 npm run dev   
rajasurya        92264   0.0  0.2 435789536  12688 s003  S+    3:47PM   0:38.59 /opt/homebrew/Cellar/python@3.11/3.11.15_1/Frameworks/Python.framework/Versions/3.11/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=5, pipe_handle=7) --multiprocessing-fork
rajasurya        92263   0.0  0.1 435268432   4320 s003  S+    3:47PM   0:00.05 /opt/homebrew/Cellar/python@3.11/3.11.15_1/Frameworks/Python.framework/Versions/3.11/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.resource_tracker import main;main(4)
rajasurya        92241   0.0  0.1 435365392   6240 s003  S+    3:47PM   0:10.31 /opt/homebrew/Cellar/python@3.11/3.11.15_1/Frameworks/Python.framework/Versions/3.11/Resources/Python.app/Contents/MacOS/Python run.py
rajasurya        92239   0.0  0.1 435726864   4688 s003  S+    3:47PM   0:01.18 node scripts/start-all.js
rajasurya        92219   0.0  0.1 435861968   6080 s003  S+    3:47PM   0:00.30 npm run start-all   
rajasurya        82800   0.0  0.1 446314880   5792   ??  Ss    3:35PM   0:00.32 /Users/rajasurya/.nvm/versions/node/v22.18.0/bin/node /Users/rajasurya/.npm/_npx/15c61037b1978c83/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=82790 --app-version=1.8.0 --os-type=2
rajasurya        82790   0.0  0.1 446398688   6064   ??  S     3:35PM   0:01.03 chrome-devtools-mcp 
rajasurya        82753   0.0  0.1 435887952   6096   ??  S     3:35PM   0:01.63 npm exec chrome-devtools-mcp@latest   
rajasurya        82752   0.0  0.1 446319392   4304   ??  S     3:35PM   0:00.88 node /Users/rajasurya/.npm/_npx/9833c18b2d85bc59/node_modules/.bin/playwright-mcp
rajasurya        82734   0.0  0.1 446347088   4304   ??  S     3:35PM   0:02.39 node /Users/rajasurya/.npm/_npx/d66c5096c7023bfb/node_modules/.bin/shadcn mcp
rajasurya        82605   0.0  0.1 435888416   6096   ??  S     3:35PM   0:01.93 npm exec shadcn@latest mcp    
rajasurya        82602   0.0  0.1 435888464   6096   ??  S     3:35PM   0:01.84 npm exec @playwright/mcp@latest   
rajasurya        75298   0.0  0.1 435309904   6272   ??  S<    3:23PM   0:00.17 /Applications/Visual Studio Code.app/Contents/Frameworks/Squirrel.framework/Resources/ShipIt com.microsoft.VSCode.ShipIt /Users/rajasurya/Library/Caches/com.microsoft.VSCode.ShipIt/ShipItState.plist
rajasurya        74676   0.0  0.1 1949187072  12336   ??  S     3:21PM   0:14.74 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/rajasurya/.vscode/extensions/bradlc.vscode-tailwindcss-0.16.0/dist/tailwindServer.js --node-ipc --clientProcessId=69516
rajasurya        74649   0.0  0.1 1949153984  11776   ??  S     3:21PM   0:01.52 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /Users/rajasurya/Library/Caches/typescript/6.0 --enableTelemetry --typesMapLocation /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
rajasurya        74639   0.0  0.1 1949153824  11904   ??  S     3:21PM   0:23.24 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --max-old-space-size=3072 /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /var/folders/b0/p7bjxy7d60l2s5zm1gwbt7xw0000gn/T/vscode-typescript501/c6870d71cb004c4115c9/tscancellation-f5fda7efeb0b7653eb88.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin --pluginProbeLocations /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/copilot --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
rajasurya        74638   0.0  0.1 1949153856  10176   ??  S     3:21PM   0:04.59 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --max-old-space-size=3072 /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /var/folders/b0/p7bjxy7d60l2s5zm1gwbt7xw0000gn/T/vscode-typescript501/c6870d71cb004c4115c9/tscancellation-e45376263cdbe5e961ef.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin --pluginProbeLocations /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/copilot --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
rajasurya        74614   0.0  0.1 446319184   6048   ??  Ss    3:21PM   0:00.39 /Users/rajasurya/.nvm/versions/node/v22.18.0/bin/node /Users/rajasurya/.npm/_npx/15c61037b1978c83/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=74604 --app-version=1.8.0 --os-type=2
rajasurya        74604   0.0  0.1 446398352   6000   ??  S     3:21PM   0:01.34 chrome-devtools-mcp 
rajasurya        74563   0.0  0.1 435887248   6032   ??  S     3:21PM   0:02.28 npm exec chrome-devtools-mcp@latest   
rajasurya        74469   0.0  0.1 446319152   4288   ??  S     3:21PM   0:00.73 node /Users/rajasurya/.npm/_npx/9833c18b2d85bc59/node_modules/.bin/playwright-mcp
rajasurya        74353   0.0  0.3 1953095792  22912   ??  S     3:21PM   0:12.78 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/rajasurya/.vscode/extensions/ms-python.vscode-pylance-2026.3.1/dist/server.bundle.js --cancellationReceive=file:16baf9c4c26579574588497eeb047d2ebed5f9c93c --node-ipc --clientProcessId=69515
rajasurya        74207   0.0  0.1 435888192   6032   ??  S     3:21PM   0:02.68 npm exec @playwright/mcp@latest   
rajasurya        73321   0.0  0.0 435308240    592 s007  Ss+   3:20PM   0:00.05 /bin/zsh -i
rajasurya        72888   0.0  0.3 1953095712  25248   ??  S     3:20PM   0:31.06 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/rajasurya/.vscode/extensions/ms-python.vscode-pylance-2026.3.1/dist/server.bundle.js --cancellationReceive=file:315643faf63634dfa2c4c53f9b0f866c24dde4b611 --node-ipc --clientProcessId=69516
rajasurya        72823   0.0  0.0 435322752    592   ??  S     3:20PM   0:02.51 /Users/rajasurya/.vscode/extensions/ms-python.vscode-python-envs-1.36.0-darwin-arm64/python-env-tools/bin/pet server
rajasurya        72456   0.0  0.0 435308832    592 s006  Ss+   3:20PM   0:00.05 /bin/zsh -i
rajasurya        72294   0.0  0.0 435323200    592   ??  S     3:20PM   0:01.63 /Users/rajasurya/.vscode/extensions/ms-python.vscode-python-envs-1.36.0-darwin-arm64/python-env-tools/bin/pet server
rajasurya        71716   0.0  0.1 435820272  12224   ??  S     3:20PM   0:04.62 /Users/rajasurya/.vscode/extensions/openai.chatgpt-26.825.51511-darwin-arm64/bin/macos-aarch64/codex -c features.code_mode_host=true app-server --analytics-default-enabled
rajasurya        71648   0.0  0.1 435820800  12096   ??  S     3:20PM   0:05.31 /Users/rajasurya/.vscode/extensions/openai.chatgpt-26.825.51511-darwin-arm64/bin/macos-aarch64/codex -c features.code_mode_host=true app-server --analytics-default-enabled
rajasurya        69649   0.0  0.1 1949307472  11360   ??  S     3:20PM   0:04.05 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper /Applications/Visual Studio Code.app/Contents/Resources/app/node_modules.asar.unpacked/@github/copilot-darwin-arm64/index.js --headless --no-auto-update --log-level info --stdio --no-auto-login
rajasurya        69536   0.0  0.0 435308608    608 s003  Ss    3:19PM   0:01.12 /bin/zsh -il
rajasurya        69523   0.0  0.0 435308976    608 s002  Ss+   3:19PM   0:01.15 /bin/zsh -il
rajasurya        69519   0.0  0.2 1951232064  20016   ??  S     3:19PM   0:21.52 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/rajasurya/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --cors-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --fetch-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708996619331833
rajasurya        69518   0.0  0.3 1951230880  27088   ??  S     3:19PM   0:26.27 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/rajasurya/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --cors-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --fetch-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708995682289984
rajasurya        69514   0.0  0.3 1951226848  24160   ??  S     3:19PM   0:22.16 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/rajasurya/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --cors-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --fetch-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708991934122588
rajasurya        69144   0.0  0.3 486054448  26000   ??  S     3:19PM   0:08.90 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/rajasurya/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --cors-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --fetch-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=33
rajasurya        69143   0.0  0.2 486327712  17088   ??  S     3:19PM   2:34.00 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=gpu-process --user-data-dir=/Users/rajasurya/Library/Application Support/Code --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=33
rajasurya        69142   0.0  0.1 485700912   5488   ??  S     3:19PM   0:00.12 /Applications/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/rajasurya/Library/Application Support/Code/Crashpad --url=appcenter://code?aid=de75e3cc-e22f-4f42-a03f-1409c21d8af8&uid=d658dc09-cce4-4de3-8768-9d4f797049f0&iid=d658dc09-cce4-4de3-8768-9d4f797049f0&sid=d658dc09-cce4-4de3-8768-9d4f797049f0 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.135.0 --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=42.8.1 --handshake-fd=21
rajasurya        68364   0.0  0.1 435601488   5824   ??  S     3:18PM   0:05.88 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
root             67522   0.0  0.0 435341872   3296   ??  Ss    3:16PM   0:00.97 /usr/libexec/biometrickitd --launchd
rajasurya        67258   0.0  0.1 435452656   5232   ??  S     3:15PM   0:22.40 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
rajasurya        67235   0.0  0.1 435342608   4240   ??  Ss    3:15PM   0:05.47 /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/Versions/A/XPCServices/IntelligencePlatformComputeService.xpc/Contents/MacOS/IntelligencePlatformComputeService
root             67166   0.0  0.0 435340192   3376   ??  Ss    3:15PM   0:00.58 /usr/libexec/PowerUIAgent
rajasurya        66901   0.0  0.1 435349280   5216   ??  S     3:14PM   0:04.08 /System/Library/PrivateFrameworks/HearingCore.framework/heard
rajasurya        53398   0.0  0.4 1951374384  34592   ??  S     2:41PM   2:56.55 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=916 --launch-time-ticks=7745859796 --shared-files --metrics-shmem-handle=1752395122,r,8653264859734431496,18334079260684961462,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190709844642205178 --seatbelt-client=311
rajasurya        45303   0.0  0.0 435526496   3776   ??  S     2:21PM   0:02.67 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
rajasurya        26315   0.0  0.2 1949279856  20880   ??  S    12:32PM   3:07.77 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=583 --launch-time-ticks=3468004896 --shared-files --metrics-shmem-handle=1752395122,r,12707488574471203493,10377383564174948639,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190709532607269461 --seatbelt-client=327
